ContDmgFnId,Source,ft04m,ft03m,ft02m,ft01m,ft00,ft01,ft02,ft03,ft04,ft05,ft06,ft07,ft08,ft09,ft10,ft11,ft12,ft13,ft14,ft15,ft16,ft17,ft18,ft19,ft20,ft21,ft22,ft23,ft24,Comment
575,FEMA BCA Toolkit,0,0,0,0,0,46.85714286,61.85714286,68.14285714,79.14285714,85.71428571,90.71428571,97.14285714,99.28571429,99.28571429,99.28571429,99.28571429,99.28571429,99.28571429,99.28571429,99.28571429,99.28571429,99.28571429,99.28571429,99.28571429,99.28571429,99.28571429,99.28571429,99.28571429,99.28571429,
576,FEMA BCA Toolkit,0,0,0,0,0,46.85714286,61.85714286,68.14285714,79.14285714,85.71428571,90.71428571,97.14285714,99.28571429,99.28571429,99.28571429,99.28571429,99.28571429,99.28571429,99.28571429,99.28571429,99.28571429,99.28571429,99.28571429,99.28571429,99.28571429,99.28571429,99.28571429,99.28571429,99.28571429,
577,FEMA BCA Toolkit,0,0,0,0,0.357142857,16.42857143,28.92857143,40.85714286,57.71428571,63.28571429,70.71428571,79.28571429,84.28571429,87.14285714,87.14285714,87.14285714,87.14285714,87.14285714,87.14285714,87.14285714,87.14285714,87.14285714,87.14285714,87.14285714,87.14285714,87.14285714,87.14285714,87.14285714,87.14285714,
578,FEMA BCA Toolkit,0,0,0,0,0.357142857,16.42857143,28.92857143,40.85714286,57.71428571,63.28571429,70.71428571,79.28571429,84.28571429,87.14285714,87.14285714,87.14285714,87.14285714,87.14285714,87.14285714,87.14285714,87.14285714,87.14285714,87.14285714,87.14285714,87.14285714,87.14285714,87.14285714,87.14285714,87.14285714,
579,USACE New Orleans,0,0,0,0,0,35.3,48.2,54.1,54.3,54.8,54.8,54.8,54.8,54.8,98.9,99.9,100,100,100,100,100,100,100,100,100,100,100,100,100,
580,USACE New Orleans,0,0,0,0,0,99.5,99.8,99.9,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
581,USACE New Orleans,0,0,0,0,0,33,73.6,81.4,84.8,87.6,96.3,96.3,98.3,98.3,98.3,98.3,98.3,98.3,98.3,98.3,98.3,98.3,98.3,98.3,98.3,98.3,98.3,98.3,98.3,
582,USACE New Orleans,0,0,0,0,0,97.5,99.1,99.4,99.7,99.7,99.7,99.7,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
583,USACE Sacramento,0,0,0,0,0,29,29,96,96,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
584,USACE Sacramento,0,0,0,0,0,80,80,96,96,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
585,USACE Sacramento,0,0,0,0,0,32,32,89,89,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
586,USACE Sacramento,0,0,0,0,0,80,80,96,96,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
587,USACE Sacramento,0,0,0,0,0,33,33,72,72,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
588,USACE Sacramento,0,0,0,0,0,25,25,50,50,50,50,50,50,50,50,50,50,50,50,100,100,100,100,100,100,100,100,100,100,
589,USACE Sacramento,0,0,0,0,0,42,42,50,50,50,50,50,50,50,50,50,50,50,50,100,100,100,100,100,100,100,100,100,100,
590,USACE Sacramento,0,0,0,0,0,27,27,49,49,50,50,50,50,50,50,50,50,50,50,100,100,100,100,100,100,100,100,100,100,
591,USACE Sacramento,0,0,0,0,0,19,19,36,36,50,50,50,50,50,50,50,50,50,50,100,100,100,100,100,100,100,100,100,100,
592,USACE Sacramento,0,0,0,0,0,28,28,40,40,50,50,50,50,50,50,50,50,50,50,100,100,100,100,100,100,100,100,100,100,
593,USACE Sacramento,0,0,0,0,0,78,78,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
594,USACE Sacramento,0,0,0,0,0,98,98,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
595,USACE Sacramento,0,0,0,0,0,87,87,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
596,USACE Sacramento,0,0,0,0,0,80,80,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
597,USACE Sacramento,0,0,0,0,0,96,96,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
598,USACE Sacramento,0,0,0,0,0,38,38,56,56,56,56,56,56,56,67,67,67,67,67,100,100,100,100,100,100,100,100,100,100,
599,USACE Sacramento,0,0,0,0,0,47,47,56,56,56,56,56,56,56,67,67,67,67,67,100,100,100,100,100,100,100,100,100,100,
600,USACE Sacramento,0,0,0,0,0,42,42,56,56,56,56,56,56,56,67,67,67,67,67,100,100,100,100,100,100,100,100,100,100,
601,USACE Sacramento,0,0,0,0,0,38,38,56,56,56,56,56,56,56,67,67,67,67,67,100,100,100,100,100,100,100,100,100,100,
602,USACE Sacramento,0,0,0,0,0,46,46,56,56,56,56,56,56,56,67,67,67,67,67,100,100,100,100,100,100,100,100,100,100,
603,FEMA BCA Toolkit,0,0,0,0,0,0,0,0,0,29.71428571,48,59.14285714,65.71428571,74.28571429,79.71428571,84,89.85714286,93.57142857,93.57142857,93.57142857,93.57142857,93.57142857,93.57142857,93.57142857,93.57142857,93.57142857,93.57142857,93.57142857,93.57142857,
604,FEMA BCA Toolkit,0,0,0,0,0,0,0,0,0,20.71428571,33.71428571,47.42857143,56.85714286,65.57142857,73.57142857,81.28571429,88.42857143,91.57142857,93.57142857,93.57142857,93.57142857,93.57142857,93.57142857,93.57142857,93.57142857,93.57142857,93.57142857,93.57142857,93.57142857,
605,FEMA BCA Toolkit,0,0,0,0,0,0,0,0,0,29.71428571,48,59.14285714,65.71428571,74.28571429,79.71428571,84,89.85714286,93.57142857,93.57142857,93.57142857,93.57142857,93.57142857,93.57142857,93.57142857,93.57142857,93.57142857,93.57142857,93.57142857,93.57142857,
606,FEMA BCA Toolkit,0,0,0,0,0,0,0,0,0,20.71428571,33.71428571,47.42857143,56.85714286,65.57142857,73.57142857,81.28571429,88.42857143,91.57142857,93.57142857,93.57142857,93.57142857,93.57142857,93.57142857,93.57142857,93.57142857,93.57142857,93.57142857,93.57142857,93.57142857,
607,FEMA BCA Toolkit,0,0,0,0,0,0,0,0,0,29.71428571,48,59.14285714,65.71428571,74.28571429,79.71428571,84,89.85714286,93.57142857,93.57142857,93.57142857,93.57142857,93.57142857,93.57142857,93.57142857,93.57142857,93.57142857,93.57142857,93.57142857,93.57142857,
608,FEMA BCA Toolkit,0,0,0,0,0,0,0,0,0,20.71428571,33.71428571,47.42857143,56.85714286,65.57142857,73.57142857,81.28571429,88.42857143,91.57142857,93.57142857,93.57142857,93.57142857,93.57142857,93.57142857,93.57142857,93.57142857,93.57142857,93.57142857,93.57142857,93.57142857,
609,FEMA BCA Toolkit,0,0,0,0,0,0,0,0,0,29.71428571,48,59.14285714,65.71428571,74.28571429,79.71428571,84,89.85714286,93.57142857,93.57142857,93.57142857,93.57142857,93.57142857,93.57142857,93.57142857,93.57142857,93.57142857,93.57142857,93.57142857,93.57142857,
610,FEMA BCA Toolkit,0,0,0,0,0,0,0,0,0,20.71428571,33.71428571,47.42857143,56.85714286,65.57142857,73.57142857,81.28571429,88.42857143,91.57142857,93.57142857,93.57142857,93.57142857,93.57142857,93.57142857,93.57142857,93.57142857,93.57142857,93.57142857,93.57142857,93.57142857,
611,USACE New Orleans,0,0,0,0,0,19.2,30.7,39.7,44.5,48.8,54.1,58.3,62.6,71.6,71.6,71.6,71.6,71.6,71.6,71.6,71.6,71.6,71.6,71.6,71.6,71.6,71.6,71.6,71.6,
612,USACE New Orleans,0,0,0,0,0,53,69.9,79.9,96.3,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,
613,FEMA BCA Toolkit,0,0,0,0,0,20.71428571,33.71428571,47.42857143,56.85714286,65.57142857,73.57142857,81.28571429,88.42857143,91.57142857,93.57142857,93.57142857,93.57142857,93.57142857,93.57142857,93.57142857,93.57142857,93.57142857,93.57142857,93.57142857,93.57142857,93.57142857,93.57142857,93.57142857,93.57142857,
614,FEMA BCA Toolkit,0,0,0,0,0,20.71428571,33.71428571,47.42857143,56.85714286,65.57142857,73.57142857,81.28571429,88.42857143,91.57142857,93.57142857,93.57142857,93.57142857,93.57142857,93.57142857,93.57142857,93.57142857,93.57142857,93.57142857,93.57142857,93.57142857,93.57142857,93.57142857,93.57142857,93.57142857,
615,FEMA BCA Toolkit,0,0,0,0,0,29.71428571,48,59.14285714,65.71428571,74.28571429,79.71428571,84,89.85714286,93.57142857,93.57142857,93.57142857,93.57142857,93.57142857,93.57142857,93.57142857,93.57142857,93.57142857,93.57142857,93.57142857,93.57142857,93.57142857,93.57142857,93.57142857,93.57142857,
616,FEMA BCA Toolkit,0,0,0,0,0,29.71428571,48,59.14285714,65.71428571,74.28571429,79.71428571,84,89.85714286,93.57142857,93.57142857,93.57142857,93.57142857,93.57142857,93.57142857,93.57142857,93.57142857,93.57142857,93.57142857,93.57142857,93.57142857,93.57142857,93.57142857,93.57142857,93.57142857,
617,USACE Sacramento,0,0,0,0,0,23,23,69,69,96,96,96,96,96,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
618,USACE Sacramento,0,0,0,0,0,20,20,38,38,48,48,48,48,48,50,50,50,50,50,100,100,100,100,100,100,100,100,100,100,
619,USACE Sacramento,0,0,0,0,0,84,84,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
620,USACE Sacramento,0,0,0,0,0,40,40,56,56,56,56,56,56,56,67,67,67,67,67,100,100,100,100,100,100,100,100,100,100,
621,FEMA BCA Toolkit,0,0,0,0,0,14.28571429,24.71428571,36.71428571,46.57142857,55.28571429,62.85714286,74.42857143,82.71428571,84.42857143,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,
622,FEMA BCA Toolkit,0,0,0,0,0,14.28571429,24.71428571,36.71428571,46.57142857,55.28571429,62.85714286,74.42857143,82.71428571,84.42857143,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,
623,USACE Sacramento,0,0,0,9,10,23,23,67,67,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
624,USACE Sacramento,0,0,0,8,8,19,19,37,37,50,50,50,50,50,50,50,50,50,50,100,100,100,100,100,100,100,100,100,100,
625,USACE Sacramento,0,0,0,10,10,74,74,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
626,USACE Sacramento,0,0,0,5,5,35,35,56,56,56,56,56,56,56,67,67,67,67,67,100,100,100,100,100,100,100,100,100,100,
627,FEMA BCA Toolkit,0,0,0,0,0,0,0,0,0,14.28571429,24.71428571,36.71428571,46.57142857,55.28571429,62.85714286,74.42857143,82.71428571,84.42857143,86,86,86,86,86,86,86,86,86,86,86,
628,FEMA BCA Toolkit,0,0,0,0,0,0,0.714285714,0.714285714,1,20,34.28571429,45.42857143,55,63.85714286,73.28571429,76.42857143,83.42857143,89.28571429,91.42857143,91.42857143,91.42857143,91.42857143,91.42857143,91.42857143,91.42857143,91.42857143,91.42857143,91.42857143,91.42857143,
629,FEMA BCA Toolkit,0,0,0,0,0,0,0,0,0,14.28571429,24.71428571,36.71428571,46.57142857,55.28571429,62.85714286,74.42857143,82.71428571,84.42857143,86,86,86,86,86,86,86,86,86,86,86,
630,FEMA BCA Toolkit,0,0,0,0,0,0,0.714285714,0.714285714,1,20,34.28571429,45.42857143,55,63.85714286,73.28571429,76.42857143,83.42857143,89.28571429,91.42857143,91.42857143,91.42857143,91.42857143,91.42857143,91.42857143,91.42857143,91.42857143,91.42857143,91.42857143,91.42857143,
631,FEMA BCA Toolkit,0,0,0,0,0,0,0,0,0,14.28571429,24.71428571,36.71428571,46.57142857,55.28571429,62.85714286,74.42857143,82.71428571,84.42857143,86,86,86,86,86,86,86,86,86,86,86,
632,FEMA BCA Toolkit,0,0,0,0,0,0,0.714285714,0.714285714,1,20,34.28571429,45.42857143,55,63.85714286,73.28571429,76.42857143,83.42857143,89.28571429,91.42857143,91.42857143,91.42857143,91.42857143,91.42857143,91.42857143,91.42857143,91.42857143,91.42857143,91.42857143,91.42857143,
633,FEMA BCA Toolkit,0,0,0,0,0,0,0,0,0,14.28571429,24.71428571,36.71428571,46.57142857,55.28571429,62.85714286,74.42857143,82.71428571,84.42857143,86,86,86,86,86,86,86,86,86,86,86,
634,FEMA BCA Toolkit,0,0,0,0,0,0,0.714285714,0.714285714,1,20,34.28571429,45.42857143,55,63.85714286,73.28571429,76.42857143,83.42857143,89.28571429,91.42857143,91.42857143,91.42857143,91.42857143,91.42857143,91.42857143,91.42857143,91.42857143,91.42857143,91.42857143,91.42857143,
635,FEMA BCA Toolkit,0,0,0.714285714,0.714285714,1,20,34.28571429,45.42857143,55,63.85714286,73.28571429,76.42857143,83.42857143,89.28571429,91.42857143,91.42857143,91.42857143,91.42857143,91.42857143,91.42857143,91.42857143,91.42857143,91.42857143,91.42857143,91.42857143,91.42857143,91.42857143,91.42857143,91.42857143,
636,FEMA BCA Toolkit,0,0,0.714285714,0.714285714,1,20,34.28571429,45.42857143,55,63.85714286,73.28571429,76.42857143,83.42857143,89.28571429,91.42857143,91.42857143,91.42857143,91.42857143,91.42857143,91.42857143,91.42857143,91.42857143,91.42857143,91.42857143,91.42857143,91.42857143,91.42857143,91.42857143,91.42857143,
637,USACE New Orleans,0,0,0,0,0,5.1,17.5,49.8,50.1,51.8,57.6,57.6,57.6,57.6,57.8,59.4,69.2,69.6,69.7,78.9,78.9,78.9,78.9,78.9,78.9,78.9,78.9,78.9,78.9,
638,USACE New Orleans,0,0,0,0,0,60.2,60.2,60.2,60.2,60.2,60.2,60.2,60.2,60.2,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
639,USACE Sacramento,0,0,0,0,0,35,35,90,90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
640,USACE Sacramento,0,0,0,0,0,29,29,50,50,50,50,50,50,50,50,50,50,50,50,100,100,100,100,100,100,100,100,100,100,
641,USACE Sacramento,0,0,0,0,0,97,97,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
642,USACE Sacramento,0,0,0,0,0,46,46,56,56,56,56,56,56,56,67,67,67,67,67,100,100,100,100,100,100,100,100,100,100,
643,FEMA BCA Toolkit,0,0,0,0,0,0,0,0,0,14.625,27,37,53.375,70,79.125,85.625,92.5,95.625,96.25,96.25,96.25,96.25,96.25,96.25,96.25,96.25,96.25,96.25,96.25,
644,FEMA BCA Toolkit,0,0,0,0,0,0,0,0,0,14.625,27,37,53.375,70,79.125,85.625,92.5,95.625,96.25,96.25,96.25,96.25,96.25,96.25,96.25,96.25,96.25,96.25,96.25,
645,FEMA BCA Toolkit,0,0,0,0,0,0,0,0,0,14.625,27,37,53.375,70,79.125,85.625,92.5,95.625,96.25,96.25,96.25,96.25,96.25,96.25,96.25,96.25,96.25,96.25,96.25,
646,FEMA BCA Toolkit,0,0,0,0,0,0,0,0,0,14.625,27,37,53.375,70,79.125,85.625,92.5,95.625,96.25,96.25,96.25,96.25,96.25,96.25,96.25,96.25,96.25,96.25,96.25,
647,FEMA BCA Toolkit,0,0,0,0,0,14.625,27,37,53.375,70,79.125,85.625,92.5,95.625,96.25,96.25,96.25,96.25,96.25,96.25,96.25,96.25,96.25,96.25,96.25,96.25,96.25,96.25,96.25,
648,FEMA BCA Toolkit,0,0,0,0,0,14.625,27,37,53.375,70,79.125,85.625,92.5,95.625,96.25,96.25,96.25,96.25,96.25,96.25,96.25,96.25,96.25,96.25,96.25,96.25,96.25,96.25,96.25,
649,USACE New Orleans,0,0,0,0,0,25.8,45.7,94.1,96.9,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,
650,USACE New Orleans,0,0,0,0,0,98.5,98.5,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
651,USACE Sacramento,0,0,0,0,0,33,33,89,89,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
652,USACE Sacramento,0,0,0,0,0,28,28,49,49,50,50,50,50,50,50,50,50,50,50,100,100,100,100,100,100,100,100,100,100,
653,USACE Sacramento,0,0,0,0,0,75,75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
654,USACE Sacramento,0,0,0,0,0,36,36,56,56,56,56,56,56,56,67,67,67,67,67,100,100,100,100,100,100,100,100,100,100,
655,FEMA BCA Toolkit,0,0,0,0,0,0,0,0,0,14.25,26.875,40.375,57.125,67.25,75.375,82.25,91.25,96.25,96.875,96.875,96.875,96.875,96.875,96.875,96.875,96.875,96.875,96.875,96.875,
656,FEMA BCA Toolkit,0,0,0,0,0,0,0,0,0,14.25,26.875,40.375,57.125,67.25,75.375,82.25,91.25,96.25,96.875,96.875,96.875,96.875,96.875,96.875,96.875,96.875,96.875,96.875,96.875,
657,FEMA BCA Toolkit,0,0,0,0,0,0,0,0,0,14.25,26.875,40.375,57.125,67.25,75.375,82.25,91.25,96.25,96.875,96.875,96.875,96.875,96.875,96.875,96.875,96.875,96.875,96.875,96.875,
658,FEMA BCA Toolkit,0,0,0,0,0,0,0,0,0,14.25,26.875,40.375,57.125,67.25,75.375,82.25,91.25,96.25,96.875,96.875,96.875,96.875,96.875,96.875,96.875,96.875,96.875,96.875,96.875,
659,FEMA BCA Toolkit,0,0,0,0,0,14.25,26.875,40.375,57.125,67.25,75.375,82.25,91.25,96.25,96.875,96.875,96.875,96.875,96.875,96.875,96.875,96.875,96.875,96.875,96.875,96.875,96.875,96.875,96.875,
660,FEMA BCA Toolkit,0,0,0,0,0,14.25,26.875,40.375,57.125,67.25,75.375,82.25,91.25,96.25,96.875,96.875,96.875,96.875,96.875,96.875,96.875,96.875,96.875,96.875,96.875,96.875,96.875,96.875,96.875,
661,FEMA BCA Toolkit,0,0,0,0,0,0,0,0,0,21.28571429,38.57142857,52.71428571,62.57142857,73,79.28571429,88.28571429,94.85714286,98.57142857,98.57142857,98.57142857,98.57142857,98.57142857,98.57142857,98.57142857,98.57142857,98.57142857,98.57142857,98.57142857,98.57142857,
662,FEMA BCA Toolkit,0,0,0,0,0,0,0,0,0,27.71428571,48.85714286,57.28571429,71.85714286,79.71428571,84.85714286,92.85714286,93.42857143,94.28571429,94.28571429,94.28571429,94.28571429,94.28571429,94.28571429,94.28571429,94.28571429,94.28571429,94.28571429,94.28571429,94.28571429,
663,FEMA BCA Toolkit,0,0,0,0,0,0,0,0,0,25.71428571,43.71428571,62.71428571,72.85714286,80,84,91.14285714,95,95,95,95,95,95,95,95,95,95,95,95,95,
664,FEMA BCA Toolkit,0,0,0,0,0,0,0,0,0,21.28571429,38.57142857,52.71428571,62.57142857,73,79.28571429,88.28571429,94.85714286,98.57142857,98.57142857,98.57142857,98.57142857,98.57142857,98.57142857,98.57142857,98.57142857,98.57142857,98.57142857,98.57142857,98.57142857,
665,FEMA BCA Toolkit,0,0,0,0,0,0,0,0,0,27.71428571,48.85714286,57.28571429,71.85714286,79.71428571,84.85714286,92.85714286,93.42857143,94.28571429,94.28571429,94.28571429,94.28571429,94.28571429,94.28571429,94.28571429,94.28571429,94.28571429,94.28571429,94.28571429,94.28571429,
666,FEMA BCA Toolkit,0,0,0,0,0,0,0,0,0,25.71428571,43.71428571,62.71428571,72.85714286,80,84,91.14285714,95,95,95,95,95,95,95,95,95,95,95,95,95,
667,FEMA BCA Toolkit,0,0,0,0,0,0,0,0,0,21.28571429,38.57142857,52.71428571,62.57142857,73,79.28571429,88.28571429,94.85714286,98.57142857,98.57142857,98.57142857,98.57142857,98.57142857,98.57142857,98.57142857,98.57142857,98.57142857,98.57142857,98.57142857,98.57142857,
668,FEMA BCA Toolkit,0,0,0,0,0,0,0,0,0,27.71428571,48.85714286,57.28571429,71.85714286,79.71428571,84.85714286,92.85714286,93.42857143,94.28571429,94.28571429,94.28571429,94.28571429,94.28571429,94.28571429,94.28571429,94.28571429,94.28571429,94.28571429,94.28571429,94.28571429,
669,FEMA BCA Toolkit,0,0,0,0,0,0,0,0,0,25.71428571,43.71428571,62.71428571,72.85714286,80,84,91.14285714,95,95,95,95,95,95,95,95,95,95,95,95,95,
670,FEMA BCA Toolkit,0,0,0,0,0,0,0,0,0,21.28571429,38.57142857,52.71428571,62.57142857,73,79.28571429,88.28571429,94.85714286,98.57142857,98.57142857,98.57142857,98.57142857,98.57142857,98.57142857,98.57142857,98.57142857,98.57142857,98.57142857,98.57142857,98.57142857,
671,FEMA BCA Toolkit,0,0,0,0,0,0,0,0,0,27.71428571,48.85714286,57.28571429,71.85714286,79.71428571,84.85714286,92.85714286,93.42857143,94.28571429,94.28571429,94.28571429,94.28571429,94.28571429,94.28571429,94.28571429,94.28571429,94.28571429,94.28571429,94.28571429,94.28571429,
672,FEMA BCA Toolkit,0,0,0,0,0,0,0,0,0,25.71428571,43.71428571,62.71428571,72.85714286,80,84,91.14285714,95,95,95,95,95,95,95,95,95,95,95,95,95,
673,FEMA BCA Toolkit,0,0,0,0,0,21.28571429,38.57142857,52.71428571,62.57142857,73,79.28571429,88.28571429,94.85714286,98.57142857,98.57142857,98.57142857,98.57142857,98.57142857,98.57142857,98.57142857,98.57142857,98.57142857,98.57142857,98.57142857,98.57142857,98.57142857,98.57142857,98.57142857,98.57142857,
674,FEMA BCA Toolkit,0,0,0,0,0,21.28571429,38.57142857,52.71428571,62.57142857,73,79.28571429,88.28571429,94.85714286,98.57142857,98.57142857,98.57142857,98.57142857,98.57142857,98.57142857,98.57142857,98.57142857,98.57142857,98.57142857,98.57142857,98.57142857,98.57142857,98.57142857,98.57142857,98.57142857,
675,FEMA BCA Toolkit,0,0,0,0,0,27.71428571,48.85714286,57.28571429,71.85714286,79.71428571,84.85714286,92.85714286,93.42857143,94.28571429,94.28571429,94.28571429,94.28571429,94.28571429,94.28571429,94.28571429,94.28571429,94.28571429,94.28571429,94.28571429,94.28571429,94.28571429,94.28571429,94.28571429,94.28571429,
676,FEMA BCA Toolkit,0,0,0,0,0,27.71428571,48.85714286,57.28571429,71.85714286,79.71428571,84.85714286,92.85714286,93.42857143,94.28571429,94.28571429,94.28571429,94.28571429,94.28571429,94.28571429,94.28571429,94.28571429,94.28571429,94.28571429,94.28571429,94.28571429,94.28571429,94.28571429,94.28571429,94.28571429,
677,FEMA BCA Toolkit,0,0,0,0,0,25.71428571,43.71428571,62.71428571,72.85714286,80,84,91.14285714,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,
678,FEMA BCA Toolkit,0,0,0,0,0,25.71428571,43.71428571,62.71428571,72.85714286,80,84,91.14285714,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,
679,USACE Sacramento,0,0,0,0,0,30,30,96,96,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
680,USACE Sacramento,0,0,0,0,0,23,23,90,90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
681,USACE Sacramento,0,0,0,0,0,38,38,95,95,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
682,USACE Sacramento,0,0,0,0,0,25,25,50,50,50,50,50,50,50,50,50,50,50,50,100,100,100,100,100,100,100,100,100,100,
683,USACE Sacramento,0,0,0,0,0,20,20,50,50,50,50,50,50,50,50,50,50,50,50,100,100,100,100,100,100,100,100,100,100,
684,USACE Sacramento,0,0,0,0,0,32,32,49,49,50,50,50,50,50,50,50,50,50,50,100,100,100,100,100,100,100,100,100,100,
685,USACE Sacramento,0,0,0,0,0,91,91,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
686,USACE Sacramento,0,0,0,0,0,88,88,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
687,USACE Sacramento,0,0,0,0,0,98,98,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
688,USACE Sacramento,0,0,0,0,0,44,44,56,56,56,56,56,56,56,67,67,67,67,67,100,100,100,100,100,100,100,100,100,100,
689,USACE Sacramento,0,0,0,0,0,42,42,56,56,56,56,56,56,56,67,67,67,67,67,100,100,100,100,100,100,100,100,100,100,
690,USACE Sacramento,0,0,0,0,0,47,47,56,56,56,56,56,56,56,67,67,67,67,67,100,100,100,100,100,100,100,100,100,100,
691,FEMA BCA Toolkit,0,0,0,0,0,0,0,0,0,21.71428571,30.42857143,39,45,47.85714286,51.85714286,55.71428571,59.28571429,60.57142857,63.42857143,63.42857143,63.42857143,63.42857143,63.42857143,63.42857143,63.42857143,63.42857143,63.42857143,63.42857143,63.42857143,
692,FEMA BCA Toolkit,0,0,0,0,0,0,0,0,0,21.71428571,30.42857143,39,45,47.85714286,51.85714286,55.71428571,59.28571429,60.57142857,63.42857143,63.42857143,63.42857143,63.42857143,63.42857143,63.42857143,63.42857143,63.42857143,63.42857143,63.42857143,63.42857143,
693,FEMA BCA Toolkit,0,0,0,0,0,0,0,0,0,21.71428571,30.42857143,39,45,47.85714286,51.85714286,55.71428571,59.28571429,60.57142857,63.42857143,63.42857143,63.42857143,63.42857143,63.42857143,63.42857143,63.42857143,63.42857143,63.42857143,63.42857143,63.42857143,
694,FEMA BCA Toolkit,0,0,0,0,0,0,0,0,0,21.71428571,30.42857143,39,45,47.85714286,51.85714286,55.71428571,59.28571429,60.57142857,63.42857143,63.42857143,63.42857143,63.42857143,63.42857143,63.42857143,63.42857143,63.42857143,63.42857143,63.42857143,63.42857143,
695,FEMA BCA Toolkit,0,0,0,0,0,21.71428571,30.42857143,39,45,47.85714286,51.85714286,55.71428571,59.28571429,60.57142857,63.42857143,63.42857143,63.42857143,63.42857143,63.42857143,63.42857143,63.42857143,63.42857143,63.42857143,63.42857143,63.42857143,63.42857143,63.42857143,63.42857143,63.42857143,
696,FEMA BCA Toolkit,0,0,0,0,0,21.71428571,30.42857143,39,45,47.85714286,51.85714286,55.71428571,59.28571429,60.57142857,63.42857143,63.42857143,63.42857143,63.42857143,63.42857143,63.42857143,63.42857143,63.42857143,63.42857143,63.42857143,63.42857143,63.42857143,63.42857143,63.42857143,63.42857143,
697,USACE New Orleans,0,0,0,0,0,5.1,17.5,49.8,50.1,51.8,57.6,57.6,57.6,57.6,57.8,59.4,69.2,69.6,69.7,78.9,78.9,78.9,78.9,78.9,78.9,78.9,78.9,78.9,78.9,
698,USACE New Orleans,0,0,0,0,0,60.2,60.2,60.2,60.2,60.2,60.2,60.2,60.2,60.2,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
699,USACE Sacramento,0,0,0,0,0,22,22,67,67,88,88,88,88,88,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
700,USACE Sacramento,0,0,0,0,0,18,18,37,37,44,44,44,44,44,50,50,50,50,50,100,100,100,100,100,100,100,100,100,100,
701,USACE Sacramento,0,0,0,0,0,88,88,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
702,USACE Sacramento,0,0,0,0,0,42,42,56,56,56,56,56,56,56,67,67,67,67,67,100,100,100,100,100,100,100,100,100,100,
703,USACE New Orleans,0,0,0,0,0,5.1,17.5,49.8,50.1,51.8,57.6,57.6,57.6,57.6,57.8,59.4,69.2,69.6,69.7,78.9,78.9,78.9,78.9,78.9,78.9,78.9,78.9,78.9,78.9,
